Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4ZHGRFGwjnEIXHG2FhcDPv,"7dOCnyDR2oEa1hQlvTXvdT","I Hear a Symphony","Flying","Cody Fry",2017-10-06,185176,74,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"indiecoustica",0.197,0.247,3,-8.542,1,0.0306,0.934,0.0163,0.111,0.407,75.787,3
05YihZKrDI4dYFoj0LbLoJ,"01mQ0mPBGUWNQ00YqBepXh","最後の恋","最後の恋 e.p.","The Cheserasera",2021-04-14,211760,7,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese alternative rock",0.391,0.995,0,-2.003,1,0.11,0.00174,0,0.336,0.113,95.894,4
2Q0LpnMDXazZk49AWEiHE2,"6bDWAcdtVR3WHz2xtiIPUi","Lonely Rhapsody","LOVE ALL SERVE ALL","Fujii Kaze",2022-03-23,286640,48,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese teen pop",0.598,0.635,5,-8.788,0,0.0426,0.122,0.0032,0.107,0.69,150.004,4
7LI2pQoE3fWfOQuds2paXs,"6bDWAcdtVR3WHz2xtiIPUi","へでもねーよ - LASA edit","LOVE ALL SERVE ALL","Fujii Kaze",2022-03-23,188946,54,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese teen pop",0.506,0.861,0,-5.899,1,0.15,0.0615,0.0000189,0.387,0.647,175.966,4
4lIxdJw6W3Fg4vUIYCB0S5,"06HL4z0CvFAxyc27GXpf02","Style","1989","Taylor Swift",2014-10-27,231000,76,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pop",0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019,4
2Y2q7PkD7lvuWr8YaZfWuv,"4yiQZ8tQPux8cPriYMWUFP,4d3yvTptO48nOYTPBcPFZC","Rich Girl","Love Angel Music Baby (Deluxe Version)","Gwen Stefani,Eve",2004-11-23,236213,69,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"dance pop,pop,contemporary r&b,hip pop,philly rap,r&b,urban contemporary",0.856,0.754,7,-2.728,0,0.0416,0.0294,0.0000149,0.206,0.722,98.018,4
2Nl3vx5qRnATIckVRZxb4T,"6bDWAcdtVR3WHz2xtiIPUi","何なんw","HELP EVER HURT NEVER","Fujii Kaze",2020-05-20,320640,63,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese teen pop",0.633,0.729,7,-7.113,1,0.13,0.394,0.000164,0.144,0.69,89.851,4
7nhXN2H8h3i2PaHPXb6FO3,"6bDWAcdtVR3WHz2xtiIPUi","Kirari","LOVE ALL SERVE ALL","Fujii Kaze",2022-03-23,227893,53,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese teen pop",0.752,0.773,2,-6.842,1,0.0441,0.00704,0,0.374,0.686,116.975,4
01Evjih77HRm4aG3YeGcX7,"7F1iAHRYxR3MY7yAEuFqgL","Stardust love song","Twenty-Five Twenty-One OST Part 6","JIHYO",2022-03-06,251517,57,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.394,0.241,4,-6.921,0,0.031,0.758,0,0.125,0.149,128.659,4
0RDqNCRBGrSegk16Avfzuq,"7n2Ycct7Beij7Dj7meI4X0","Talk that Talk","BETWEEN 1&2","TWICE",2022-08-26,177466,76,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group,pop",0.772,0.907,3,-2.438,0,0.124,0.136,0,0.334,0.783,119.973,4
6D83eyksFpi3mIIs3KMWrS,"1VMXuPyhNldYomz8ojLKP7","アイディスマイル (feat. 宵崎奏&朝比奈まふゆ&東雲絵名&暁山瑞希&MEIKO)","限りなく灰色へ/アイディスマイル","25時、ナイトコードで。",2022-01-19,180624,58,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.696,0.791,0,-5.579,1,0.0848,0.271,0.00002,0.122,0.83,171.01,4
7AMGgAPFczs3wJgMqu6Eqi,"6bDWAcdtVR3WHz2xtiIPUi","Matsuri","LOVE ALL SERVE ALL","Fujii Kaze",2022-03-23,225920,72,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese teen pop",0.663,0.731,1,-7.335,1,0.0338,0.00892,0.0502,0.293,0.356,97.025,4
2X485T9Z5Ly0xyaghN73ed,"5INjqkS1o8h1imAzPqGZBb","Let It Happen","Currents","Tame Impala",2015-07-17,467586,82,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"australian psych,modern rock,neo-psychedelic,rock",0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,4
4lH8TdvUzgGCu1vCVvbNSS,"4sf4DrAOkheqktxTyKm7tO","Mysterious Messenger (From Mystic Messenger)","Total Coverage, Vol. 3","AmaLee",2017-06-26,95156,34,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"otacore",0.723,0.763,8,-6.622,0,0.0378,0.0106,0.0102,0.237,0.795,127.988,4
1djCoU5rvnq2zXFyD2iqq4,"5zVu34ozw0BzXIcNHqkO0u","recently,","recently","Liana Flores",2019-04-10,175288,67,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pov: indie",0.647,0.197,7,-15.412,1,0.0734,0.852,0.0000671,0.114,0.159,141.401,4
2JN3ugW1cEahbYw0I5mw5U,"4Uc8Dsxct0oMqx0P6i60ea","Astronomy","Superache","Conan Gray",2022-06-24,243907,77,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"bedroom pop,pop,pov: indie",0.474,0.343,4,-8.571,0,0.027,0.578,0.0000265,0.305,0.152,145.115,3
45ROR8UMn60YEVQnDy0uVF,"2hR4h1Cao2ueuI7Cx9c7V8","Juliet","Animal Kingdom","Cavetown",2019-04-12,278991,77,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"bedroom pop,indie pop,pov: indie",0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,4
0zkfsmRrPpVSKgC13UzQJo,"4DzC4sTTWf2juzeeMiFB8O,6mIRbSVRBVGyBeof1HNY0c","Lost Umbrella","Rainy Tunes","Will Stetson,KiAme",2022-05-28,202554,45,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"otacore",0.698,0.917,6,-5.23,1,0.102,0.0391,0,0.0645,0.816,137,4
1xK59OXxi2TAAAbmZK0kBL,"5y8tKLUfMvliMe8IKamR32","Romantic Homicide","Romantic Homicide","d4vd",2022-07-20,132630,91,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"bedroom pop",0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,4
05yzhEWkmVXiigqWfcNTQS,"2gClsBep1tt1rv1CN210SO,5Dl3HXZjG6ZOWT5cV375lk","Après un rêve, Op. 7, No. 1","Songs from the Arc of Life","Gabriel Fauré,Yo-Yo Ma",2015-09-18,160226,59,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,post-romantic era,chamber ensemble,classical cello,classical performance",0.187,0.0306,5,-27.399,0,0.0404,0.991,0.968,0.0979,0.036,96.639,4
6GKAqJ9J2Bxy9s7UhqYglP,"0Kekt6CKSo0m5mivKcoH51,047IhNLgagsZCN7BmLBzik,3m8qh3adp23dCoZBHZt5IH","Italian Polka - Piano Solo Version","Italian Polka (Piano Solo Version)","Sergei Rachmaninoff,Vyacheslav Gryaznov,Kassia",2021-03-01,195256,27,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,post-romantic era,russian romanticism,ukrainian classical,russian classical piano",0.4,0.313,3,-14.73,1,0.0383,0.957,0.929,0.0911,0.331,96.458,3
6aVscseUCbhygpboveCC9Q,"6LQYtKNp3ZsJ9xOzVVUj5j","まるつけ","gift","Given",2020-08-26,234466,54,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"yaoi",0.476,0.746,1,-3.087,1,0.0368,0.0431,0,0.356,0.56,159.838,4
7aQjPecQdIuNd1sz3KCDhD,"1tqZaCwM57UFKjWoYwMLrw","Lovefool","First Band On The Moon (Remastered)","The Cardigans",1996-01-01,193953,83,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"lilith,new wave pop,permanent wave,pop rock,swedish pop",0.704,0.636,9,-6.029,1,0.0252,0.0344,0,0.35,0.89,111.845,4
3sAYxq1986j3ydqLv6jwUJ,"6n7nd5iceYpXVwcx8VPpxF,7hrleJxjf4KJbeiQirb6BL,3X4vtZfo29CzvenatIDhf1","Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse","Dvořák: Serenade for Strings, Czech Suite","Antonín Dvořák,Prague Chamber Orchestra,Petr Skvor",1991-01-01,432533,68,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,czech classical,late romantic era,chamber orchestra,symfonicky orchestr",0,0.0842,9,-19.397,1,0,0.755,0.889,0.262,0,0,0
0rhI6gvOeCKA502RdJAbfs,"0ghlgldX5Dd6720Q3qFyQB","Sugar Rush Ride","The Name Chapter: TEMPTATION","TOMORROW X TOGETHER",2023-01-27,186570,77,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.712,0.893,10,-3.995,0,0.0851,0.00788,0,0.169,0.828,125.022,4
3Dgmyz32dxvtxvUTPS0CUI,"2QOIawHpSlOwXDvSqQ9YJR,4yanWaefFUJnIUV0aITdvV","Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)","Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)","Antonio Vivaldi,Florian Christl",2018-10-26,112352,71,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"baroque,classical,early music,italian baroque,neo-classical",0.429,0.258,7,-16.967,0,0.0549,0.957,0.893,0.115,0.0972,78.809,1
3OHfY25tqY28d16oZczHc8,"7tYKF4w9nC0nq9CsPZTHyP","Kill Bill","SOS","SZA",2022-12-09,153946,86,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pop,r&b,rap",0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,4
3r8RuvgbX9s7ammBn07D3W,"6HvZYsbFfjnjFrWF950C9d","Ditto","Ditto","NewJeans",2022-12-19,185506,85,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group",0.814,0.641,6,-5.957,0,0.111,0.027,0,0.0993,0.183,133.854,4
78Sw5GDo6AlGwTwanjXbGh,"5y8tKLUfMvliMe8IKamR32","Here With Me","Here With Me","d4vd",2022-09-22,242484,15,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"bedroom pop",0.574,0.469,4,-8.209,1,0.0254,0.534,0.0000921,0.128,0.288,132.023,4
7vRodvsF37NGUYRSVMIRXj,"2QM5S4yO6xHgnNvF0nbZZq","Anywhere But Home","28 Reasons - The 1st Mini Album","SEULGI",2022-10-04,201093,61,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop",0.698,0.798,11,-2.583,1,0.0825,0.345,0.00000147,0.377,0.528,117.051,4
74muMkVdMYoR65lhmdzy13,"1z4g3DjTBBZKhvAroFlhOM","Day 1","The Red - The 1st Album","Red Velvet",2015-09-09,206357,64,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop girl group",0.645,0.884,1,-2.801,1,0.0968,0.112,0,0.179,0.708,171.93,4
6z9QmF22YIe05yvG18awfE,"4Kxlr1PRlDKEB0ekOCyHgX","IF YOU","MADE SERIES","BIGBANG",2016-02-03,267920,45,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,k-pop boy group",0.67,0.45,1,-5.89,1,0.0291,0.485,0,0.127,0.226,141.718,4
3fAOSZc5hTpnXxSO43ymwu,"0xmGtVZjRriA2TVM9oaM61","L'Assasymphonie","Mozart l'Opera Rock (standard)","Mozart Opera Rock",2009-04-15,227746,61,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"comedie musicale",0.522,0.66,1,-5.406,0,0.0335,0.249,0,0.192,0.248,130.077,4
1HOtCYTuOCISpTn9cW6fcz,"15jZ8OLtnGATWHlQkltG7f","Ma philosophie","Un Jour D'été","Amel Bent",2004,203226,62,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"french pop",0.752,0.724,4,-3.591,0,0.114,0.205,0,0.124,0.45,100.01,4
5HtNvKihacAXt34DDYYxBC,"4Z8W4fKeB5YxbusRsdQVPb","Man of War","OK Computer OKNOTOK 1997 2017","Radiohead",2017-06-23,269093,62,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.273,0.473,9,-7.614,0,0.0264,0.0131,0.0672,0.0802,0.141,149.115,4
0Kwg1epDRFLyXFq09t7MtB,"4Z8W4fKeB5YxbusRsdQVPb","The Daily Mail","The Daily Mail / Staircase","Radiohead",2011-12-19,217797,50,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.36,0.362,10,-7.102,1,0.0385,0.652,0.000128,0.107,0.159,116.783,4
0YJ9FWWHn9EfnN0lHwbzvV,"4Z8W4fKeB5YxbusRsdQVPb","Jigsaw Falling Into Place","In Rainbows","Radiohead",2007-12-28,248893,79,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.462,0.832,11,-6.085,0,0.0479,0.108,0.00416,0.0741,0.807,165.653,4
6PwjJ58I4t7Mae9xfZ9l9v,"0C0XlULifJtAgn6ZNCW2eu","Somebody Told Me","Hot Fuss","The Killers",2004,197200,85,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,dance rock,modern rock,permanent wave,rock",0.497,0.97,10,-4.851,0,0.0836,0.0000904,0.000674,0.101,0.689,138.081,4
575HcGSWIDCThpdUgtSCzK,"4sP2g2ixZhad5ZlxPirn8i","Zina","Brya","Babylone",2013-06-27,237217,60,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"rai,rif",0.674,0.351,7,-10.224,1,0.0376,0.835,0,0.124,0.627,95.999,4
18AnJxiEjU7C7WsoozZpJO,"6LQYtKNp3ZsJ9xOzVVUj5j","冬のはなし -Orchestra ver.-","うらがわの存在","Given",2021-12-01,290986,45,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"yaoi",0.262,0.446,3,-5.635,1,0.0328,0.636,0.0000128,0.282,0.23,115.05,4
4NxqB3X26pbzyouGzPYbSG,"3v0nHmnUcf9GAhjQOTctQu","ハートに火をつけて - Album Ver.","Dawning","9mm Parabellum Bullet",2013-06-21,239626,49,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-metal,j-rock,japanese post-hardcore",0.522,0.937,6,-4.084,0,0.0455,0.000009,0.0243,0.0603,0.747,102.492,4
6LgJvl0Xdtc73RJ1mmpotq,"4Z8W4fKeB5YxbusRsdQVPb","Paranoid Android","OK Computer","Radiohead",1997-05-28,387213,73,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.251,0.848,5,-6.501,1,0.0579,0.0377,0.00591,0.0545,0.207,163.709,4
63OQupATfueTdZMWTxW03A,"4Z8W4fKeB5YxbusRsdQVPb","Karma Police","OK Computer","Radiohead",1997-05-28,264066,82,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.36,0.501,7,-9.129,1,0.0258,0.0638,0.0000932,0.172,0.324,74.807,4
5UNRvB2ENgfVg6wB57NbIr,"7jzR5qj8vFnSu5JHaXgFEr,7J9Fo9dMjGNYY8usNMietL","Five Pieces for Piano, Op. 75: Granen, No. 5","Sibelius","Jean Sibelius,Leif Ove Andsnes",2017-09-01,169320,38,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,finnish classical,impressionism,post-romantic era,classical performance,classical piano,nordic classical piano",0.273,0.0082,11,-31.765,0,0.0411,0.991,0.884,0.085,0.105,77.809,3
3NfxSdJnVdon1axzloJgba,"7nwUJBm0HE4ZxD3f5cy5ok","I Say a Little Prayer","Aretha Now","Aretha Franklin",1968-06-14,216773,80,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classic soul,jazz blues,memphis soul,neo soul,soul,southern soul,vocal jazz",0.592,0.355,9,-14.051,1,0.0352,0.478,0,0.0585,0.499,133.032,4
6jgkEbmQ2F2onEqsEhiliL,"3Sz7ZnJQBIHsXLUSo0OQtM","My Kind of Woman","2","Mac DeMarco",2012-10-16,190845,84,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"edmonton indie,lo-fi indie,pov: indie",0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.771,4
3q5CCDdQvlw4Ic4jGDdaC3,"5upXI71QNPjLwir1YZgKEx","Riku no Koto","Riku no Koto","cinema staff",2022-12-28,183947,13,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-rock",0.494,0.962,11,-1.609,1,0.131,0.000886,0.000271,0.309,0.444,113.881,4
5yJCJYTpoyUwOYoMeQboBD,"4DzC4sTTWf2juzeeMiFB8O","KICK BACK","KICK BACK","Will Stetson",2022-10-23,193529,51,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"otacore",0.592,0.901,1,-7.052,1,0.0724,0.0268,0,0.121,0.519,102.001,4
1x0EB6ZKJN2OGFtMkAewbA,"02PEhzGH16gaPuzm29f0zL","ロビンソン","Love & Groove Delivery vol.2","UNCHAIN",2014-03-26,240000,26,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.651,0.773,11,-4.582,0,0.0431,0.093,0,0.0484,0.706,116.089,4
1feyP5SwT6ZfCSA2hhc8IZ,"02PEhzGH16gaPuzm29f0zL","Rusty Love","Eat The Moon","UNCHAIN",2012-12-05,221280,26,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.623,0.866,4,-4.777,1,0.0379,0.017,0,0.0507,0.819,121.973,4
6EDos9i9f5R4vkn6RVfVNO,"34d8V2nUwp937CmL9pQ6xV","キャンドルの灯を","キャンドルの灯を","THE BACK HORN",2020-09-09,166666,18,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-rock",0.343,0.94,0,-2.822,0,0.15,0.00471,0,0.326,0.498,201.484,4
4cOY208lpc9g7VO593fUL8,"5upXI71QNPjLwir1YZgKEx","Tokyo Discorder","Kaitei","cinema staff",2021-11-03,197240,7,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"j-rock",0.497,0.831,4,-3.882,1,0.0453,0.000511,0.000017,0.46,0.564,99.995,4
43kkbhLbi8KmmCbC3fwuyd,"02PEhzGH16gaPuzm29f0zL","太陽とイーリス","SUNDOGS","UNCHAIN",2011-07-13,245426,27,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"",0.653,0.868,11,-5.741,1,0.0372,0.0897,0.00000108,0.331,0.438,112.033,4
754kgU5rWscRTfvlsuEwFp,"0lJlKQvuM2Sd9DPPyUXcHg","Kiss Me","Sixpence None the Richer","Sixpence None The Richer",1997-11-22,208680,86,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"lilith,pop rock",0.526,0.749,3,-6.964,1,0.0283,0.023,0.00000176,0.0692,0.421,99.982,4
5WNYg3usc6H8N3MBEp4zVk,"4V8LLVI7PbaPR0K2TGSxFF,7pbDxGE6nQSZVfiFdq9lOL,1mSJCvDX0W7Dn7S9C6vmvI","Boredom (feat. Rex Orange County & Anna of the North)","Flower Boy","Tyler, The Creator,Rex Orange County,Anna of the North",2017-07-21,320720,71,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"hip hop,rap,bedroom pop,vapor pop",0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,4
0jyikFM0Umv0KlnrOEKtTG,"4Z8W4fKeB5YxbusRsdQVPb","My Iron Lung","The Bends","Radiohead",1995-03-13,276426,68,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.242,0.859,0,-8.41,1,0.0663,0.0565,0.114,0.38,0.672,96.917,4
1dyTcli07c77mtQK3ahUZR,"4Z8W4fKeB5YxbusRsdQVPb","Just","The Bends","Radiohead",1995-03-13,234800,77,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.291,0.767,7,-6.913,0,0.0862,0.000401,0.012,0.0763,0.359,175.702,4
5KZ0qobWEFl892YjIC02SE,"4Z8W4fKeB5YxbusRsdQVPb","You","Pablo Honey","Radiohead",1993-02-22,208666,65,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative rock,art rock,melancholia,oxford indie,permanent wave,rock",0.222,0.707,9,-12.012,1,0.0578,0.000945,0.00684,0.109,0.298,112.663,3
0Ee9oam0N0ZzxZSN9nogTQ,"17hR0sYHpx7VYTMRfFUOmY,4V1N8TlOwHVIw7INEEQnT3,5nBrvb1brhyZFKTuC2GIAo,0xcogVKoT8y5OBIg3L0fua","Antar (After N. Rimsky-Korsakov): No. 7. Ravel: Allegretto","Ravel: Orchestral Works, Vol. 5","Maurice Ravel,Andre Dussollier,Orchestre National De Lyon,Leonard Slatkin",2017-04-14,65960,64,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,impressionism,neoclassicism,post-romantic era,french orchestra,orchestra,orchestral performance",0.152,0.0116,5,-33.668,1,0.0387,0.749,0.855,0.294,0.0387,137.649,4
5yyWkqPnm6pXSLmKXbW6dB,"3MKCzCnpzw3TjUYs2v7vDA,5JdT0LYJdlPbTC58p60WTX,6I6fmQU7HGrUsCm4B5Nlk3,6H9eOWeGZkU9alBUYqNR7Q","Violin Concerto In D Major, Op. 35, TH.59: I. Allegro moderato","Higdon / Tchaikovsky: Violin Concertos","Pyotr Ilyich Tchaikovsky,Hilary Hahn,Royal Liverpool Philharmonic Orchestra,Vasily Petrenko",2010-01-01,1162946,36,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"classical,late romantic era,russian romanticism,violin,british orchestra,orchestra,classical performance,orchestral performance",0.229,0.0674,2,-25.157,1,0.0466,0.866,0.0954,0.0512,0.097,79.1,4
1IvkFqRNO1mUeZZ6EFSlqq,"01mQ0mPBGUWNQ00YqBepXh","No.8","WHATEVER WILL BE, WILL BE","The Cheserasera",2015-01-14,251013,13,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"japanese alternative rock",0.492,0.822,2,-3.772,0,0.0524,0.0118,0,0.0821,0.56,147.883,4
6abv1McrGPQRS7KOAzmWDe,"4DzC4sTTWf2juzeeMiFB8O","Shinunoga E-Wa","Shinunoga E-Wa","Will Stetson",2022-12-03,184177,52,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"otacore",0.601,0.73,6,-7.312,0,0.055,0.266,0,0.139,0.435,158.047,4
04jY1JR9iC8X10M9vT0brP,"4DzC4sTTWf2juzeeMiFB8O,6g1tKcNoNq2ZqlCiYyAh4i","Aishite Aishite Aishite","Will Stetson's Halloween 2022","Will Stetson,ReeK",2022-10-31,263967,58,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"otacore",0.504,0.82,3,-0.92,0,0.0544,0.28,0,0.125,0.291,115,3
5UWwZ5lm5PKu6eKsHAGxOk,"7jy3rLJdDQY21OgRLCZ9sD","Everlong","The Colour And The Shape","Foo Fighters",1997-05-20,250546,87,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",0.413,0.881,11,-5.541,0,0.0367,0.0000599,0.000308,0.0805,0.364,158.066,4
5ajjAnNRh8bxFvaVHzpPjh,"2kRfqPViCqYdSGhYSM9R0Q","Reckless","Reckless","Madison Beer",2021-06-04,203384,77,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"pop",0.386,0.426,3,-6.642,1,0.0363,0.807,0,0.14,0.261,180.104,3
5NvOZCjZaGGGL597exlQWv,"0ZUvK7zGdXLd78mQr3t1Tw","Line Without a Hook","Montgomery Ricky","Ricky Montgomery",2016-04-08,249586,81,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"la indie,pop,pov: indie",0.432,0.652,8,-4.969,1,0.0285,0.262,0,0.258,0.507,190.028,3
2EoOZnxNgtmZaD8uUmz2nD,"5xUf6j4upBrXZPg6AI4MRK","Black Hole Sun","Superunknown (Deluxe Edition)","Soundgarden",1994-03-09,318586,81,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"alternative metal,alternative rock,classic rock,grunge,hard rock,nu metal,rock",0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,4
2X45nVBeYzmDlrXji9Av0Q,"6k4r73Wq8nhkCDoUsECL1e","Love, Maybe","Love, Maybe (A Business Proposal OST Special Track)","MeloMance",2022-02-18,185000,68,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"k-pop,korean pop",0.402,0.731,8,-3.529,1,0.0693,0.508,0,0.146,0.631,171.594,4
4OmfWzukSVD140NiAIEjem,"57vWImR43h4CaDao012Ofp","Static","Gemini Rights","Steve Lacy",2022-07-15,156506,79,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"afrofuturism",0.335,0.305,1,-12.661,1,0.0741,0.434,0.631,0.101,0.215,79.001,5
1KIJclzEbNhSVw8tiHPWwE,"0U7iI0Dk4Ojvi17nZboNO4","Young","Vibes","Vacations",2016,189160,84,spotify:user:ggspg3znn7mxxp7488yaxzdhf,2024-02-27T18:20:38Z,"newcastle nsw indie,pov: indie",0.498,0.81,7,-4.065,1,0.0263,0.00392,0.00717,0.0635,0.594,79.935,4
